,Heating,Cooling,Country,File_name,ID
332,3630.57,8805.37,BRA,BRA_PR_Curitiba-Pena.Intl.AP.838400_TRY.1969,838400
333,26367.83,14263.71,USA,USA_MO_Poplar.Bluff.AWOS.723300_TMY3,723300
334,0,48324.45,KEN,KEN_Lodwar.636120_SWERA,636120
335,0,47429.84,IND,IND_Trivandrum.433710_IWEC,433710
336,20189.69,17132.49,CHN,CHN_Anhui.Hefei.583210_SWERA,583210
337,16465.17,7460.44,ITA,ITA_Grosseto.162060_IGDG,162060
338,37455.54,13005.48,USA,USA_KS_Concordia-Blosser.Muni.AP.724580_TMY3,724580
339,313.22,20134.23,BRA,BRA_PR_Paranapoema.868620_INMET,868620
340,84885,6102.73,USA,USA_ND_Bismarck.Muni.AP.727640_TMY3,727640
341,54144.77,4353.89,USA,USA_WY_Cheyenne.Muni.AP.725640_TMY,725640
342,0,36786.78,BRA,BRA_RN_Mossoro.818340_INMET,818340
343,0,25616.13,BRA,BRA_CE_Campos.Sales.827770_INMET,827770
344,78781.54,1317.8,FIN,FIN_Helsinki.029740_IWEC,29740
345,70061.54,3854.38,USA,USA_CO_Alamosa.724620_TMY2,724620
346,8029.02,25814.55,USA,USA_TX_San.Antonio-Kelly.AFB.722535_TMY3,722535
347,43132.58,7679.1,CHN,CHN_Shaanxi.Yanan.538450_CSWD,538450
348,28596.48,15565.43,USA,USA_OK_Clinton.Sherman.AP.723526_TMY3,723526
349,33836.37,6502.77,USA,USA_NM_Los.Alamos.723654_TMY2,723654
350,6242.22,8296.95,PRT,PRT_Lisboa.085360_INETI,85360
351,4775.95,8391.43,BRA,BRA_RS_Cacapava.do.Sul.869860_INMET,869860
352,0,37800.11,BRA,BRA_PI_Castelo.do.Piaui.818290_INMET,818290
353,1399.97,30891.13,AUS,AUS_QLD.Longreach.Aero.943460_RMY,943460
354,1190.31,14245.62,BRA,BRA_SP_Taubate.869110_INMET,869110
355,656.98,14681.72,BRA,BRA_SP_Piracicaba.868680_INMET,868680
356,0.37,22911.13,BRA,BRA_BA_Ilheus.866990_INMET,866990
357,23141.46,14823.62,USA,USA_TN_Nashville.Intl.AP.723270_TMY3,723270
358,66644.37,4281.62,USA,USA_MT_Lewistown.Muni.AP.726776_TMY,726776
359,85733.7,2868.13,CAN,CAN_AB_Calgary.718770_CWEC,718770
360,0,38833.08,BRA,BRA_PI_Floriano.818680_INMET,818680
361,57525.74,1433.5,POL,POL_Elblag.121600_IMGW,121600
362,88700.27,5654.33,USA,USA_MI_Rhinelander-Oneida.County.AP.727415_TMY3,727415
363,7334.93,25152.43,USA,USA_CA_Twentynine.Palms.690150_TMY3,690150
364,2362.71,24271.82,CHN,CHN_Guangdong.Guangzhou.592870_CSWD,592870
365,0,32879.83,BRA,BRA_AP_Macapa-Alcolumbre.Intl.AP.820980_INMET,820980
366,8293.14,3327.99,USA,USA_CA_Monterey.NAF.724915_TMY3,724915
367,55461.08,7989.6,USA,USA_MI_Detroit-Willow.Run.AP.725376_TMY3,725376
368,1.03,26155.45,BRA,BRA_ES_Vitoria.868300_INMET,868300
369,96.64,42891.38,IND,IND_Kolkata.428090_ISHRAE,428090
370,42641.58,8165.88,USA,USA_CO_Rifle-Garfield.County.Rgnl.AP.725717_TMY3,725717
371,47.6,35793.29,BRA,BRA_AC_Feijo.AP.819240_INMET,819240
372,121.79,29960.88,USA,USA_HI_Barbers.Point.NAS.911780_TMY3,911780
373,191781.53,1624.17,USA,USA_AK_Fort.Yukon.701940_TMY3,701940
374,1052.89,19262.77,BRA,BRA_PR_Icaraima.868970_INMET,868970
375,50391.34,6362.52,USA,USA_MI_Kalamazoo-Battle.Creek.Intl.AP.726357_TMY3,726357
376,0,38849.19,BRA,BRA_CE_Jaguaruana.824930_INMET,824930
377,2572.58,16850.08,CHN,CHN_Yunnan.Lancang.569540_CSWD,569540
378,20871.58,16821.03,USA,USA_MS_Golden.Triangle.Rgnl.AWOS.723307_TMY3,723307
379,42785.15,6194.83,USA,USA_RI_Providence.725070_TMY2,725070
380,0.64,31534.41,BRA,BRA_BA_Santa.Rita.de.Cassia.866330_INMET,866330
381,2996.7,24950.73,CHN,CHN_Guangxi.Zhuang.Guiping.592540_CSWD,592540
382,95476.13,2618.28,USA,USA_ME_Caribou.Muni.AP.727120_TMY,727120
383,36287.41,3634.18,FRA,FRA_Strasbourg.071900_IWEC,71900
384,0,44727.85,IND,IND_Bhubneshwar.429710_ISHRAE,429710
385,90826.88,4643.99,CHN,CHN_Nei.Mongol.Hailisu.532310_CSWD,532310
386,69065.82,207.07,USA,USA_AK_Sand.Point.703165_TMY3,703165
387,5.17,34819.44,GTM,GTM_Flores.786150_SWERA,786150
388,42701.07,5010.75,CHN,CHN_Gansu.Xifengzhen.539230_CSWD,539230
389,374.58,39185.31,BGD,BGD_Ishurdi.419070_SWERA,419070
390,3668.79,7564.1,BRA,BRA_SC_Joacaba-Santa.Terezinha.Muni.AP.869550_INMET,869550
391,20900.56,6069.76,USA,USA_OR_Corvallis.Muni.AP.726945_TMY3,726945
392,3906.55,7830.68,USA,USA_CA_Chula.Vista-Brown.Field.Muni.AP.722904_TMY3,722904
393,2264.1,26596.47,USA,USA_FL_Tampa.Intl.AP.722110_TMY3,722110
394,72287.01,6739.34,USA,USA_WI_La.Crosse.726430_TMY2,726430
395,28392.57,15343.3,USA,USA_MO_Kansas.City.Downtown.AP.724463_TMY3,724463
396,0,37640.49,BRA,BRA_RN_Macau.818360_INMET,818360
397,0,33437.84,BRA,BRA_BA_Conde.866390_INMET,866390
398,3926.62,9466.36,AUS,AUS_NSW.Sydney.947670_IWEC,947670
399,59548.66,6655.87,USA,USA_MI_Lansing-Capital.City.AP.725390_TMY3,725390
400,4402.42,11117.26,CZ08RV2.htm,CZ08RV2,690140
401,8479.37,7553.08,URY,URY_Montevideo.865800_IWEC,865800
402,123132.47,405.56,USA,USA_AK_Emmonak.702084_TMY3,702084
403,40216.11,7288.21,USA,USA_UT_Cedar.City.724755_TMY2,724755
404,32668.97,6704.01,ITA,ITA_Piacenza.160840_IGDG,160840
405,0,44172.63,GHA,GHA_Accra.654720_SWERA,654720
406,52050.08,9862.94,USA,USA_IA_Muscatine.Muni.AP.725487_TMY3,725487
407,27715.56,281.62,IRL,IRL_Malin.039800_IWEC,39800
408,98.1,29511.52,BRA,BRA_MS_Coxim.867700_INMET,867700
409,41133.43,7862.51,CHN,CHN_Shanxi.Jiexiu.538630_CSWD,538630
410,6867.98,15108.59,ARG,ARG_Santa.Fe_Rosario.Intl.AP_874800_ArgTMY,874800
411,24418.71,12438.94,CHN,CHN_Shaanxi.Baoji.570160_SWERA,570160
412,62434.01,8476.37,USA,USA_IA_Sioux.City.725570_TMY2,725570
413,0,39792.7,BRA,BRA_PI_Esperantina.817510_INMET,817510
414,0,18069.94,BRA,BRA_PB_Areia.818770_INMET,818770
415,103707.96,448.12,CHN,CHN_Qinghai.Qumarleb.560210_CSWD,560210
416,769.49,30122.32,USA,USA_FL_Fort.Myers-Page.Field.722106_TMY3,722106
417,50847.53,12416.2,USA,USA_KS_Emporia.Muni.AP.724556_TMY3,724556
418,1756.51,8502.78,BRA,BRA_RS_Tramandai.869900_INMET,869900
419,109.67,21845.84,BRA,BRA_MG_Salinas.867410_INMET,867410
420,13336.07,19847.2,USA,USA_LA_Fort.Polk.722390_TMY3,722390
421,5225.93,4444.98,NZL,NZL_Auckland-Auckland.AK.931190_NIWA,931190
422,857.63,34118.13,EGY,EGY_Aswan.624140_IWEC,624140
423,159.17,27883.77,BRA,BRA_MT_Salto.do.Ceu.867030_INMET,867030
424,36882.45,7755.47,USA,USA_VA_Hillsville-Twin.County.AP.724107_TMY3,724107
425,23577.8,416.46,IRL,IRL_Belmullet.039760_IWEC,39760
426,59427.27,4939.23,USA,USA_VT_Springfield-Hartnes.State.AP.726115_TMY3,726115
427,0,35786.92,BRA,BRA_AM_Humaita.AP.818900_INMET,818900
428,52521.87,4884.55,USA,USA_WY_Rawlins.Muni.AP.725745_TMY3,725745
429,26515.38,11589.83,USA,USA_TX_Amarillo.Intl.AP.723630_TMY3,723630
430,166250.09,936.08,USA,USA_AK_Ambler.701718_TMY3,701718
431,32240.1,9427.5,USA,USA_VA_Abingdon-Virgina.Highlands.AP.724058_TMY3,724058
432,65514.4,4758.07,USA,USA_MI_Traverse.City-Cherry.Capital.AP.726387_TMY3,726387
433,806.21,10214.53,KEN,KEN_Nakuru.637140_SWERA,637140
434,45004.14,7582.71,USA,USA_CO_Aurora-Buckley.Field.ANGB.724695_TMY3,724695
435,2464.43,16315.15,BRA,BRA_RS_Porto.Alegre-Filho.Intl.AP.839710_TRY.1954,839710
436,78455.96,1293.44,USA,USA_AK_Anchorage-Merrill.Field.702735_TMY3,702735
437,14009.36,16395.99,USA,USA_MS_Meridian.722340_TMY2,722340
438,4957.45,10538.43,MAR,MAR_Casablanca.Nouasser.601560_IWEC,601560
439,8328.77,23005.04,USA,USA_TX_Austin-Camp.Mabry.722544_TMY3,722544
440,33462.2,13938.87,USA,USA_KY_Fort.Campbell.AAF.746710_TMY3,746710
441,77358.42,630.46,USA,USA_AK_Seward.702770_TMY3,702770
442,11816.89,15272.81,USA,USA_NC_Cape.Hatteras.723040_TMY3,723040
443,37738.34,9447.99,USA,USA_CO_Pueblo.724640_TMY2,724640
444,98882.38,3683.26,CHN,CHN_Jilin.Donggang.542840_CSWD,542840
445,28711.11,4209.51,ESP,ESP_Teruel.082350_SWEC,82350
446,34314.29,13444.4,USA,USA_MO_Fort.Leonard.Wood-Forney.AAF.724457_TMY3,724457
447,104.81,12629.27,CHL,CHL_Easter.Island.854690_IWEC,854690
448,72279.09,4435.41,USA,USA_MI_Alpena.County.Rgnl.AP.726390_TMY3,726390
449,69518.57,3736.43,USA,USA_MT_Butte-Bert.Mooney.AP.726785_TMY3,726785
450,22727.93,5040.77,ITA,ITA_Enna.164500_IGDG,164500
451,21890.62,12798.32,USA,USA_TN_Chattanooga-Lovell.Field.AP.723240_TMY,723240
452,85797.33,4857.7,USA,USA_MN_Brainerd-Crow.Wing.County.AP.726555_TMY3,726555
453,66202.12,8576.22,USA,USA_NE_Fremont.Muni.AP.725564_TMY3,725564
454,59626.59,6236.62,USA,USA_MI_Manistee.AWOS.726385_TMY3,726385
455,0,29038.27,BRA,BRA_AL_Palmeira.dos.Indios.829920_INMET,829920
456,23857.83,10577.01,USA,USA_KY_Jackson-Julian.Carroll.AP.724236_TMY3,724236
457,50512.68,7979.6,USA,USA_MI_Benton.Harbor-Ross.Field-Twin.Cities.AP.726355_TMY3,726355
458,52312.04,2422.45,POL,POL_Klodzko.125200_IMGW,125200
459,59638.56,6242.07,CHN,CHN_Gansu.Jiuquan.525330_CSWD,525330
460,58945.59,4675.74,USA,USA_MT_Helena.Rgnl.AP.727720_TMY3,727720
461,34523.17,8790.82,USA,USA_NV_Reno-Tahoe.Intl.AP.724880_TMY3,724880
462,21.09,32621.35,BRA,BRA_MT_Juara.866250_INMET,866250
463,55833.38,4866.03,USA,USA_NV_Ely-Yelland.Field.724860_TMY,724860
464,0,41339.16,BRA,BRA_Belem.821930_IWEC,821930
465,62668.74,2216.59,POL,POL_Bialystok.122950_IMGW,122950
466,117306.57,260.96,CHN,CHN_Qinghai.Madoi.560330_SWERA,560330
467,56063.88,6376.55,USA,USA_NY_Rochester.725290_TMY2,725290
468,0,39416.82,PRI,PRI_San.Juan-Luis.Munoz.Marin.Intl.AP.785263_TMY3,785263
469,34998.04,9728.57,USA,USA_TX_Dalhart.Muni.AP.722636_TMY3,722636
470,44792.62,3016.72,POL,POL_Opole.125300_IMGW,125300
471,129831.33,4253.88,CHN,CHN_Heilongjiang.Keshan.506580_CSWD,506580
472,170046.13,873.77,USA,USA_AK_McGrath.702310_TMY2,702310
473,0,36454.3,BRA,BRA_MA_Caxias.817920_INMET,817920
474,2939.21,9931.65,ESP,ESP_Melilla.603380_SWEC,603380
475,9221.77,21783.32,USA,USA_CA_Barstow.Daggett.AP.723815_TMY3,723815
476,59015.35,6395.11,USA,USA_MI_Grand.Rapids-Kent.County.Intl.AP.726350_TMY3,726350
477,10101.54,18160.85,USA,USA_GA_Savannah.722070_TMY2,722070
478,20368.91,5606.68,USA,USA_OR_Aurora.State.AP.726959_TMY3,726959
479,20270.19,935.65,NZL,NZL_Otago-Dunedin.DN.938910_NIWA,938910
480,6676.09,23113.07,USA,USA_TX_Houston-Bush.Intercontinental.AP.722430_TMY3,722430
481,6342.04,18775.64,IND,IND_Sundernagar.8204_ISHRAE,8204
482,65792.01,6166.46,USA,USA_VT_Rutland.State.AP.725165_TMY3,725165
483,1.49,21358.02,BRA,BRA_BA_Delfino.866100_INMET,866100
484,3998.94,25859.27,USA,USA_FL_Lakeland.Linder.Rgnl.AP.722119_TMY3,722119
485,41116.19,6761.33,USA,USA_WV_Wheeling-Ohio.County.AP.724275_TMY3,724275
486,64073.6,8666.67,USA,USA_NE_Norfolk.725560_TMY2,725560
487,8233.39,9118.6,PRT,PRT_Evora.085570_IWEC,85570
488,31868.66,4097.15,DEU,DEU_Mannheim.107290_IWEC,107290
489,34987.45,9698.03,USA,USA_NJ_Newark.Intl.AP.725020_TMY3,725020
490,159321.27,3366.52,MNG,MNG_Ulaangom.442120_IWEC,442120
491,22532.77,13379.82,USA,USA_AL_Huntsville.723230_TMY2,723230
492,96500.92,434.75,USA,USA_AK_Homer.AP.703410_TMY,703410
493,33572.39,2538.19,DEU,DEU_Dusseldorf.104000_IWEC,104000
494,0,31072.49,BRA,BRA_BA_Queimadas.866120_INMET,866120
495,7527.3,5708.08,BRA,BRA_RS_Cangucu.869930_INMET,869930
496,6049.6,6897.03,USA,USA_CA_Camarillo.AWOS.723926_TMY3,723926
497,1793.43,8746.17,BRA,BRA_RS_Torres.869810_INMET,869810
498,837.39,26692.32,USA,USA_FL_Naples.Muni.AP.722038_TMY3,722038
499,0,49142.58,SLV,SLV_Acajutla.786500_SWERA,786500
500,32281.13,7716.94,ITA,ITA_Milan.160660_IWEC,160660
501,2821.72,7711.49,MEX,MEX_Mexico.City.766790_IWEC,766790
502,3443.68,22809.61,USA,USA_TX_Houston-William.P.Hobby.AP.722435_TMY3,722435
503,1091.58,41188.71,IND,IND_Gorakhpur.423790_ISHRAE,423790
504,5279.92,32163.42,USA,USA_CA_Palm.Springs-Thermal.AP.747187_TMY3,747187
505,29050.86,14091.37,USA,USA_AR_Rogers.AWOS.723449_TMY3,723449
506,127569.3,266.95,USA,USA_AK_Unalakleet.Field.702070_TMY3,702070
507,0.99,38471.76,BRA,BRA_Petrolina.829840_SWERA,829840
508,0,27945.6,BRA,BRA_AL_Arapiraca.AP.819960_INMET,819960
509,16788.48,14306.94,CHN,CHN_Hunan.Shimen.575620_CSWD,575620
510,4622.86,6632.61,AUS,AUS_WA.Esperance.946380_RMY,946380
511,74370.93,5800.55,USA,USA_SD_Brookings.AWOS.726515_TMY3,726515
512,38553.78,817.62,USA,USA_AK_Annette.Island.AP.703980_TMY3,703980
513,25937.71,9485.14,USA,USA_AZ_Prescott.723723_TMY2,723723
514,100444.35,5943.36,USA,USA_ND_Fargo-Hector.Intl.AP.727530_TMY,727530
515,12516.84,4127.52,AUS,AUS_SA.Mount.Gambier.Aero.948210_RMY,948210
516,12867.99,19893.97,USA,USA_AR_Texarkana-Webb.Field.723418_TMY3,723418
517,166761.39,1116.53,USA,USA_AK_McGrath.AP.702310_TMY3,702310
518,8938.68,8345.96,CHN,CHN_Sichuan.Huili.566710_SWERA,566710
519,33.51,33319.47,CUB,CUB_Saua.la.Grande.783380_SWERA,783380
520,43075.61,2074.48,DEU,DEU_Bremen.102240_IWEC,102240
521,3406.34,12165.42,ITA,ITA_Palermo-Punta.Raisi.164050_IGDG,164050
522,78327.15,5210.63,USA,USA_WI_Green.Bay.726450_TMY2,726450
523,13088.25,18967.2,USA,USA_TX_Fort.Worth-Stephenville-Clark.Field.722600_TMY,722600
524,8859.12,1914.54,BRA,BRA_RS_Sao.Jose.dos.Ausentes.869670_INMET,869670
525,7198.14,21032.27,USA,USA_AZ_Tucson.722740_TMY2,722740
526,48871.85,10153.63,USA,USA_IN_Indianapolis.Intl.AP.724380_TMY3,724380
527,31927.87,12440.21,CHN,CHN_Hebei.Shijiazhuang.536980_CSWD,536980
528,26128.63,3011.92,USA,USA_WA_Seattle-Tacoma.727930_TMY2,727930
529,24415.54,13252.81,USA,USA_TN_Knoxville-McGhee.Tyson.AP.723260_TMY3,723260
530,55790.29,4095.21,USA,USA_NY_Jamestown.AWOS.725235_TMY3,725235
531,2304.88,27289.53,CHN,CHN_Guangxi.Zhuang.Qinzhou.596320_CSWD,596320
532,31.31,16660.58,BRA,BRA_MG_Tres.Marias.867790_INMET,867790
533,14000.32,18285.38,USA,USA_TX_Sherman-Perrin.AFB.722541_TMY,722541
534,71043.93,4903.48,USA,USA_MI_Houghton-Lake.Roscommon.County.AP.726380_TMY3,726380
535,150.06,13881.58,BRA,BRA_DF_Planaltina.867160_INMET,867160
536,68.64,35260.95,USA,USA_FL_Key.West.722010_TMY2,722010
537,0,38464.67,BRA,BRA_CE_Morada.Nova.825940_INMET,825940
538,33036.53,10239.84,USA,USA_NM_Farmington-Four.Corners.Rgnl.AP.723658_TMY3,723658
539,33.3,48263.37,IND,IND_Ahmedabad.426470_ISHRAE,426470
540,0,39098.57,PRI,PRI_Roosevelt.Roads.NAS.785350_TMY3,785350
541,48329.27,1667.89,POL,POL_Hel.121350_IMGW,121350
542,91044.78,6286.64,CHN,CHN_Nei.Mongol.Tongliao.541350_CSWD,541350
543,82855.77,1639.65,CHN,CHN_Qinghai.Daqaidam.527130_CSWD,527130
544,33234.48,4259.05,CHE,CHE_Geneva.067000_IWEC,67000
545,349.74,30903.73,IND,IND_Tezpur.424150_ISHRAE,424150
546,5239.66,23073.72,USA,USA_TX_Del.Rio.722610_TMY3,722610
547,38.41,30916.55,BRA,BRA_AC_Rio.Branco.829150_INMET,829150
548,43068.44,11306.16,USA,USA_KS_Topeka.724560_TMY2,724560
549,45504.23,8002.53,USA,USA_CO_Akron-Washington.County.AP.724698_TMY3,724698
550,1281.61,26200.5,ARG,ARG_Misiones_Posadas-San.Martin.Intl.AP_871780_ArgTMY,871780
551,85.02,17217.15,BRA,BRA_RJ_Paraty.869130_INMET,869130
552,1786.46,27941.24,USA,USA_TX_Harlingen-Valley.Intl.AP.722505_TMY3,722505
553,97603.98,5842.98,USA,USA_MN_Alexandria.Muni.AP.726557_TMY3,726557
554,0,35986.05,BRA,BRA_PI_Paulistana.828820_INMET,828820
555,33925.43,12231.4,USA,USA_IL_Mount.Vernon.AWOS.724335_TMY3,724335
556,61638.52,5821.47,USA,USA_MI_Pellston-Emmet.County.AP.727347_TMY3,727347
557,51426.83,9374.22,USA,USA_IA_Washington.Muni.AP.725454_TMY3,725454
558,5853.23,16328.89,NPL,NPL_Kathmandu.444540_SWERA,444540
559,0,42308.46,BRA,BRA_AM_Urucara.AP.817020_INMET,817020
560,16569.91,1755.03,ESP,ESP_Oviedo.080150_SWEC,80150
561,36401.26,8890.5,USA,USA_PA_Philadelphia.724086_TMY2,724086
562,247446.55,143.58,USA,USA_AK_Deadhorse.700637_TMY3,700637
563,0,48584.32,KEN,KEN_Mandera.636240_SWERA,636240
564,34607.9,8390.12,USA,USA_NV_Reno-Tahoe.Intl.AP.724880_TMY,724880
565,63244.48,2389.4,CHN,CHN_Qinghai.Haixi.Delingha.527370_SWERA,527370
566,15894.79,18843.18,USA,USA_LA_Barksdale.AFB.722485_TMY3,722485
567,86349.99,1418.68,FIN,FIN_Tampere.029440_IWEC,29440
568,12836.77,16868.87,USA,USA_MS_Meridian-Key.Field.722340_TMY,722340
569,56417.74,6241.32,USA,USA_MI_Grand.Rapids-Kent.County.Intl.AP.726350_TMY,726350
570,30247.57,7210.94,ROU,ROU_Constanta.154800_IWEC,154800
571,116708.3,5219.01,CHN,CHN_Xinjiang.Uygur.Fuyun.510870_CSWD,510870
572,11329.3,22032.16,USA,USA_CA_China.Lake.NAF.746120_TMY,746120
573,10709.83,21959.49,USA,USA_TX_Killeen-Fort.Hood.Rgnl.AP.722576_TMY3,722576
574,3449.39,32806.2,USA,USA_CA_Imperial.County.AP.747185_TMY3,747185
575,22751.84,1693.61,USA,USA_WA_Hoquiam.AP.727923_TMY3,727923
576,1231.32,9114.79,BRA,BRA_SP_Itapeva.837740_INMET,837740
577,13257.48,20020.82,USA,USA_MS_Greenville.Muni.AP.722356_TMY3,722356
578,526.53,39000.6,PAK,PAK_Karachi.417800_IWEC,417800
579,36843.93,11689.11,USA,USA_KS_Great.Bend.AWOS.724517_TMY3,724517
580,77977.14,2453.08,CAN,CAN_PE_Charlottetown.717060_CWEC,717060
581,38775.13,9971.52,CHN,CHN_Xinjiang.Uygur.Minfeng.518390_CSWD,518390
582,7154.06,21164.79,USA,USA_LA_Lake.Charles.Rgnl.AP.722400_TMY3,722400
583,13241.04,7830.5,USA,USA_CA_Livermore.Muni.AP.724927_TMY3,724927
584,6932.99,18915.09,USA,USA_LA_Baton.Rouge-Ryan.AP.722317_TMY,722317
585,50067.73,8369.56,USA,USA_IL_Bloomington.Normal-Central.Illinois.Rgnl.AP.724397_TMY3,724397
586,7288.36,19769.37,USA,USA_FL_Tallahassee.Rgnl.AP.722140_TMY3,722140
587,79207.94,6650.67,USA,USA_MN_Minneapolis-St.Paul.726580_TMY2,726580
588,9900.58,22080.32,USA,USA_NV_Las.Vegas.723860_TMY2,723860
589,32.52,17101.07,BRA,BRA_MG_Joao.Pinheiro.AP.867580_INMET,867580
590,79652.88,4942.72,USA,USA_NY_Massena.726223_TMY2,726223
591,19595.52,12047.83,USA,USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY,723140
592,54409.36,5297.81,USA,USA_ID_Pocatello.725780_TMY2,725780
593,767.94,8456.83,BRA,BRA_SC_Santa.Marta.839250_INMET,839250
594,82017.49,491.95,USA,USA_AK_Valdez.702750_TMY3,702750
595,0,49873.68,IND,IND_Chennai.432790_IWEC,432790
596,102336.62,327.94,CHN,CHN_Gansu.Wushaoling.527870_CSWD,527870
597,33868.91,7928.84,USA,USA_NY_New.York.City-Central.Park.744860_TMY2,744860
598,33173.86,12080.45,CHN,CHN_Kinjiang.Uyhur.Hotan.518280_SWERA,518280
599,25167.93,1912.74,CHN,CHN_Tibet.Nyingchi.563120_SWERA,563120
600,10634.27,22479.13,USA,USA_NV_Las.Vegas-McCarran.Intl.AP.723860_TMY,723860
601,14442.53,16063.26,USA,USA_NM_Deming.Muni.AP.722725_TMY3,722725
602,0,23639.03,BRA,BRA_BA_Cruz.das.Almas.866570_INMET,866570
603,1679.61,13110.35,BRA,BRA_PR_Dois.Vizinhos.869270_INMET,869270
604,57723.92,7964.21,USA,USA_IA_Des.Moines.Intl.AP.725460_TMY,725460
605,109194.15,4139.86,CHN,CHN_Heilongjiang.Jixi.509780_CSWD,509780
606,0,21645.53,BRA,BRA_PA_Serra.dos.Carajas.818600_INMET,818600
607,20597.26,12105.84,USA,USA_VA_Norfolk.Intl.AP.723080_TMY,723080
608,45142.27,5475.41,CHN,CHN_Gansu.Pingliang.539150_CSWD,539150
609,5706.94,23663.76,USA,USA_TX_Victoria.Rgnl.AP.722550_TMY3,722550
610,8815.87,4750.11,ESP,ESP_Pontevedra.080440_SWEC,80440
611,10543.96,18736.59,IRN,IRN_Shiraz.408480_ITMY,408480
612,40084.75,11483.6,USA,USA_KS_Russell.Muni.AP.724585_TMY3,724585
613,69020.55,6334.07,USA,USA_IA_Waterloo.725480_TMY2,725480
614,57050.9,4885.78,USA,USA_WA_Fairchild.AFB.727855_TMY3,727855
615,50324.91,1058.38,BEL,BEL_Saint.Hubert.064760_IWEC,64760
616,36421.3,7586.53,PRK,PRK_Haeju.470690_IWEC,470690
617,8078.61,3531.34,USA,USA_CA_Oakland.Intl.AP.724930_TMY,724930
618,38906.8,10550.8,CHN,CHN_Xinjiang.Uygur.Shache.518110_CSWD,518110
619,5546.9,9090.44,BRA,BRA_RS_Bage.839800_INMET,839800
620,28599.57,15905.12,USA,USA_OK_Gage.AP.723527_TMY3,723527
621,27393.9,13229.04,CHN,CHN_Henan.Anyang.538980_CSWD,538980
622,5.3,28779.22,KEN,KEN_Voi.637930_SWERA,637930
623,53441.84,8407.83,USA,USA_IL_Moline.725440_TMY2,725440
624,2321.67,5616.52,PRT,PRT_Lajes.085090_IWEC,85090
625,55942,7778.17,USA,USA_IN_Fort.Wayne.Intl.AP.725330_TMY3,725330
626,11542.22,12154.03,TUR,TUR_Izmir.172180_IWEC,172180
627,142141.69,2118.8,CHN,CHN_Nei.Mongol.Bugt.506320_CSWD,506320
628,30895.9,5687.13,USA,USA_OR_Sexton.Summit.725975_TMY3,725975
629,56533.12,5610.39,CHN,CHN_Ningxia.Hui.Yanchi.537230_CSWD,537230
630,939.82,8895.93,BRA,BRA_SP_Sao.Paulo.837810_INMET,837810
631,17818,8139.04,ESP,ESP_Lerida.081710_SWEC,81710
632,46198.5,4326.32,USA,USA_NY_Elmira.Rgnl.AP.725156_TMY3,725156
633,0.23,25367.58,BRA,BRA_BA_Lencois.866540_INMET,866540
634,0,36158.94,BRA,BRA_CE_Itapipoca.817560_INMET,817560
635,0,27930.37,BRA,BRA_BA_Uaua.819920_INMET,819920
636,34032.52,689.81,IRL,IRL_Clones.039740_IWEC,39740
637,3778.44,26964.88,USA,USA_TX_Corpus.Christi.Intl.AP.722510_TMY,722510
638,2443.7,9154.08,BRA,BRA_RS_Mostardas.839700_INMET,839700
639,16890.73,8201.66,CHN,CHN_Gansu.Wudu.560960_CSWD,560960
640,41311.71,12091.45,USA,USA_MO_St.Joseph-Rosecrans.Mem.AP.724490_TMY3,724490
641,31716.69,7995.67,USA,USA_VA_Wise-Lonesome.Pine.AP.724117_TMY3,724117
642,88045.15,4156.23,USA,USA_MN_Aitkin.AWOS.727504_TMY3,727504
643,3879.47,21357.15,USA,USA_LA_New.Orleans-Alvin.Callender.Field.722316_TMY3,722316
644,0,45965.07,BRN,BRN_Bandar.Seri.Begawan.963150_IWEC,963150
645,51534.3,6162.61,USA,USA_CT_Hartford-Bradley.Intl.AP.725080_TMY,725080
646,72963.96,7510.97,USA,USA_SD_Sioux.Falls-Foss.Field.726510_TMY,726510
647,3.51,30744.2,ETH,ETH_Dire.Dawa.634710_SWERA,634710
648,479.97,20082.17,BRA,BRA_PR_Maringa.868990_INMET,868990
649,23640.69,14095.95,CHN,CHN_Henan.Nanyang.571780_CSWD,571780
650,44097.49,1452.55,POL,POL_Gdansk.Port.Polnocny.121400_IMGW,121400
651,52543.52,6707.15,USA,USA_CO_Greeley-Weld.County.AWOS.724768_TMY3,724768
652,0,21176.86,BRA,BRA_BA_Amargosa.AP.866750_INMET,866750
653,0,52590.9,IND,IND_Tiruchirapalli.433440_ISHRAE,433440
654,42177.58,9050.03,USA,USA_WA_Hanford.727840_TMY3,727840
655,6051.87,12774.57,AUS,AUS_WA.Forrest.956460_RMY,956460
656,107417.15,39.98,USA,USA_AK_Mekoryuk.702185_TMY3,702185
657,21270.06,15604.33,CHN,CHN_Anhui.Hefei.583210_CSWD,583210
658,85911.65,5946.37,USA,USA_MN_Cambridge.Muni.AP.727503_TMY3,727503
659,1075.64,25597.89,CHN,CHN_Guangdong.Shanwei.595010_CSWD,595010
660,31283.6,9301.3,USA,USA_WA_Pasco-Tri.Cities.AP.727845_TMY3,727845
661,26395.48,4068.28,USA,USA_OR_Salem-McNary.Field.726940_TMY,726940
662,9736.55,20185.53,USA,USA_TX_Lufkin.722446_TMY2,722446
663,65943.36,542.95,USA,USA_AK_Kodiak.AP.703500_TMY,703500
664,160580.51,1001.86,USA,USA_AK_Gulkana.702710_TMY,702710
